Time,NewReno_1_Bps,Cubic_2_Bps,Bbr_3_Bps,Dctcp_4_Bps,NewReno_1_PktLoss,Cubic_2_PktLoss,Bbr_3_PktLoss,Dctcp_4_PktLoss,NewReno_1_Cwnd,Cubic_2_Cwnd,Bbr_3_Cwnd,Dctcp_4_Cwnd,JainsFairnessIndex
34.7,810000,405000,0,30000,334,264,129,298,76739,43437,76738,2896,0.471979
34.8,765000,435000,0,60000,336,264,129,298,78187,44885,76738,5792,0.510121
34.9,690000,435000,0,120000,341,266,129,298,79635,46333,76738,11584,0.570093
35,780000,465000,0,0,334,266,130,311,81083,47781,1448,18824,0.469918
35.1,585000,465000,15000,181400,346,255,130,326,82531,47781,1448,40544,0.656509
35.2,675000,135000,15000,420000,345,259,129,354,82531,49229,1448,81088,0.595728
35.3,390000,360000,0,510000,358,268,129,343,83979,50677,1448,98446,0.732558
35.4,465000,450000,0,330000,358,248,131,366,85427,50677,2896,99894,0.734435
35.5,390000,45000,0,810000,358,270,131,350,85427,52125,2896,99893,0.47827
35.6,615000,495000,15000,120000,349,261,130,347,85426,52124,2896,99893,0.607496
35.7,690000,0,0,570000,331,272,130,319,85426,52124,2896,99893,0.495506
35.8,530440,585000,0,120320,354,269,132,310,88322,53572,4344,99893,0.59833
35.9,750000,480000,30000,0,342,274,132,310,88322,55020,4344,99893,0.5
36,645000,555000,30000,5080,344,274,132,309,89770,56468,4343,99893,0.526025
36.1,675000,555000,30000,0,346,274,130,309,91218,57916,4343,99893,0.519129
36.2,645000,585000,15000,0,366,255,133,309,92666,57916,8687,99893,0.510902
36.3,945000,255000,45000,0,362,259,135,309,94114,59364,10135,99893,0.403621
36.4,840000,330000,75000,0,346,278,137,309,94114,60812,11583,99893,0.472497
36.5,540000,615000,105000,0,347,278,136,309,95562,62260,11583,99893,0.582948
36.6,540000,615000,90000,0,368,263,130,309,97010,62260,11583,99893,0.571606
36.7,975000,270000,0,0,366,262,137,310,98458,63708,13031,1448,0.3786
36.8,750000,375000,105000,15000,350,280,139,309,98458,65156,14479,1448,0.542441
36.9,465000,645000,135000,0,356,282,132,310,99906,66604,14479,1448,0.595728
37,795000,450000,0,15000,372,260,139,309,101354,66604,15927,1448,0.475472
37.1,885000,225000,135000,0,351,282,141,309,101354,68052,17375,1448,0.45478
37.2,405000,675000,165000,0,355,284,136,311,102802,69500,17375,2896,0.599043
37.3,780000,435000,0,30000,374,263,141,313,104250,69500,18823,5792,0.485278
37.4,825000,270000,165000,0,353,284,143,313,104250,70948,20271,5792,0.508357
37.5,285000,705000,195000,60000,371,280,130,317,105698,72396,20271,11584,0.625136
37.6,1.02e+06,105000,0,120000,370,279,143,309,107146,72396,21719,11584,0.363574
37.7,420000,630000,195000,0,354,286,145,325,107146,73844,23167,23168,0.633879
37.8,675000,330000,0,240000,376,270,145,333,108594,73844,23167,40544,0.622875
37.9,645000,405000,210000,0,355,288,145,341,108594,75292,23167,46336,0.635905
38,435000,555000,0,255000,375,268,145,353,108593,75291,23167,49231,0.689176
38.1,855000,180000,210000,0,319,288,146,353,108593,75291,23166,49231,0.479869
38.2,165000,690000,75000,315000,331,277,141,356,108593,75291,23166,49231,0.637162
38.3,358880,390000,150000,360000,379,275,148,352,110040,75290,26062,49231,0.91501
38.4,613520,375600,255000,0,337,283,148,352,110040,75290,27510,49231,0.664299
38.5,176960,592600,180000,300000,402,288,136,348,110040,78186,27510,49231,0.773139
38.6,1.11832e+06,0,75000,60000,357,296,150,344,110039,78186,28958,49231,0.311702
38.7,186520,619920,270000,169040,403,307,142,332,110039,78185,28957,49231,0.74497
38.8,931960,315000,0,0,372,286,151,332,110039,78185,28957,49231,0.401671
38.9,149480,803280,285000,0,396,288,153,332,45728,79633,31853,49231,0.511483
39,382120,557760,315000,0,369,305,153,332,50976,81081,33301,49231,0.70763
39.1,170960,765000,315000,0,373,309,145,332,51224,82529,34749,49231,0.548182
39.2,360000,825000,60000,0,424,293,151,333,111486,83977,34749,1448,0.476154
39.3,960000,0,285000,0,404,311,155,333,111486,83977,36197,1448,0.386415
39.4,135000,825000,285000,15000,419,293,136,334,112933,83976,36197,2896,0.508651
39.5,960000,210000,45000,30000,428,279,157,332,112933,83976,36196,2896,0.400058
39.6,542280,337320,360000,0,403,315,159,336,112932,85424,39092,5792,0.714765
39.7,569280,629920,0,60000,378,295,159,337,112932,76736,39092,8688,0.547147
39.8,242800,570000,360000,75000,437,293,161,344,112932,85423,39091,17376,0.749891
39.9,450000,397720,390000,0,419,313,163,344,112932,85423,41987,17376,0.746883
40,487560,538520,135000,90000,446,314,154,347,100880,88319,41987,20271,0.706263
40.1,964200,0,285000,0,393,332,164,347,112931,88318,43435,20271,0.385916
40.2,75000,690000,345000,135000,408,344,143,351,112931,88318,43435,20271,0.626045
40.3,255760,720200,75000,195000,390,335,165,352,112931,88318,43434,23167,0.618245
40.4,106400,504400,435000,210000,382,329,167,353,112931,88317,46330,24615,0.789994
40.5,0,552080,465000,225000,382,339,167,340,112931,88317,47778,24615,0.674706
40.6,0,795000,465000,0,382,347,146,355,112931,89765,47778,26063,0.467905
40.7,0,915000,75000,255000,382,331,164,355,112931,91213,49226,27511,0.426828
40.8,0,570000,420000,255000,382,327,169,357,112931,91213,50674,28959,0.684247
40.9,0,465000,495000,285000,382,341,171,344,112931,92661,52122,28959,0.71433
41,0,825000,420000,0,382,349,151,356,112931,94109,52122,28959,0.452153
41.1,0,885000,105000,270000,382,328,171,357,112931,94109,53570,30407,0.457706
41.2,0,435000,525000,285000,383,330,173,359,1448,95557,55018,31855,0.709621
41.3,15000,600000,555000,75000,384,351,156,354,2896,97005,55018,31855,0.575042
41.4,30000,975000,0,240000,382,335,173,359,2896,98453,56466,33303,0.384002
41.5,0,390000,555000,315000,383,331,175,361,2896,98453,57914,34751,0.709574
41.6,15000,615000,585000,30000,386,353,156,359,5792,99901,57914,34751,0.537028
41.7,60000,870000,0,315000,382,337,175,361,5792,99901,59362,36199,0.450733
41.8,0,315000,585000,345000,390,343,177,353,11584,101349,60810,37647,0.691389
41.9,120000,855000,270000,0,398,353,159,363,23168,102797,60810,37647,0.473536
42,0,540000,345000,375000,398,335,176,363,23168,102797,60810,39095,0.72
42.1,240000,495000,510000,0,414,357,157,363,46336,104245,62258,39095,0.688625
42.2,0,780000,90000,375000,414,335,177,365,46336,104245,62258,40543,0.511813
42.3,240000,285000,585000,135000,427,357,169,356,49231,105693,62257,40543,0.776138
42.4,105000,900000,0,255000,420,343,180,366,49231,105693,62257,40542,0.447943
42.5,150000,135000,600000,360000,430,360,153,345,49231,105692,62257,40542,0.730696
42.6,225000,990000,0,30000,415,309,153,369,49231,105692,62257,43437,0.375627
42.7,210000,410120,180000,450000,417,355,141,368,49231,107139,62257,44885,0.873661
42.8,0,824680,0,420000,424,345,141,371,49231,107139,62257,46333,0.452199
42.9,135000,645000,0,465000,424,344,141,371,49231,108587,62257,47781,0.595728
43,135000,780000,0,345000,421,365,141,350,49231,110035,62257,47781,0.532287
43.1,81360,1.035e+06,0,120000,415,350,141,373,49231,110035,62257,49229,0.349873
43.2,0,765000,0,495000,415,344,141,373,49231,111483,62257,50677,0.478049
43.3,0,750000,0,495000,415,347,141,373,49231,112931,62257,52125,0.479869
43.4,0,855000,0,390000,415,366,141,353,49231,112931,62257,52125,0.43879
43.5,0,1.11e+06,0,135000,416,347,142,375,1448,114379,1448,53573,0.309924
43.6,15000,690000,15000,525000,417,348,143,377,2896,115827,2896,55021,0.515181
43.7,30000,675000,0,555000,419,357,143,368,5792,115827,2896,55021,0.519129
43.8,0,1.005e+06,23040,210000,419,363,144,363,5792,117275,4344,56469,0.363328
43.9,60000,810000,45000,345000,423,350,145,379,11584,118723,7240,57917,0.508357
44,120000,540000,0,585000,428,360,145,368,20272,118723,7240,57917,0.597796
44.1,0,1.05e+06,60000,135000,428,359,149,370,20272,120171,13032,59365,0.344657
44.2,195000,480000,120000,450000,443,360,141,381,40544,121619,13032,60813,0.798447
44.3,165000,735000,0,360000,432,373,157,371,40544,121619,24616,60813,0.5694
44.4,195000,720000,105000,225000,449,336,164,383,50678,121618,26064,60812,0.626957
44.5,375000,495000,0,375000,433,303,164,382,50677,121618,26064,60812,0.736319
44.6,330000,135000,210000,570000,437,378,168,387,50677,123066,26064,62259,0.781066
44.7,180000,792680,0,285000,459,336,168,386,52125,123065,26064,63707,0.532962
44.8,510000,135000,195000,405000,442,327,168,384,53573,123065,24616,65155,0.806674
44.9,315000,135200,195000,600000,440,402,167,389,53572,123065,27511,66603,0.751909
45,225000,750000,0,270000,462,394,167,389,55020,123064,27511,66603,0.564857
45.1,540000,113960,180000,420000,443,423,167,388,56468,123064,27511,68051,0.765707
45.2,0,826680,165000,255000,464,451,156,389,56467,123064,27511,68051,0.500938
45.3,570000,0,15000,660000,461,455,167,373,57915,123064,27511,68050,0.509391
45.4,150000,504560,180000,420000,455,453,167,380,57915,108976,27511,68050,0.809829
45.5,435000,416960,120000,270000,465,410,159,394,59363,123064,27511,70946,0.856201
45.6,585000,0,60000,603800,455,410,159,383,60811,123064,1448,72394,0.548811
45.7,615000,11640,50320,570000,447,409,157,394,62259,123064,2896,73842,0.550767
45.8,480000,0,30000,735000,447,409,158,396,62259,123064,4344,75290,0.50226
45.9,450000,0,45000,765000,448,409,159,396,63707,123064,7240,76738,0.502564
46,420000,0,60000,765000,463,409,155,385,65155,123064,7240,76738,0.506395
46.1,555000,0,30000,660000,471,410,161,378,66603,1448,13032,78186,0.520474
46.2,675000,1400,90000,480000,471,410,171,377,68051,1448,24616,79634,0.55952
46.3,570000,1400,240000,435000,451,410,173,398,68051,1448,28958,79634,0.679307
46.4,195000,0,270000,795000,467,410,168,392,69499,1448,30406,81082,0.534222
46.5,615000,1400,0,630000,473,410,174,379,70947,1448,30406,82530,0.501051
46.6,705000,12520,285000,240000,456,411,176,397,70947,2896,31854,82530,0.606855
46.7,150000,0,315000,780000,465,411,174,394,72395,2896,33302,83978,0.53074
46.8,585000,30000,0,645000,475,412,176,382,73843,4344,33302,85426,0.522822
46.9,690000,31400,315000,210000,455,413,178,402,73843,7240,34750,85426,0.626002
47,45000,0,345000,855000,477,413,165,396,75291,7240,34750,86874,0.45478
47.1,765000,60000,0,420000,477,417,178,382,76739,13032,36198,86874,0.506395
47.2,315000,120000,345000,465000,464,409,180,404,76739,13032,37646,88322,0.863283
47.3,450000,0,45000,765000,479,425,177,388,78187,24616,37646,89770,0.502564
47.4,555000,240000,330000,120000,458,441,180,406,78187,47784,39094,89770,0.792568
47.5,225000,0,255000,765000,481,441,163,388,79634,47784,39094,89769,0.552889
47.6,780000,240000,105000,120000,452,455,182,380,79634,50679,39093,89769,0.560446
47.7,195000,210000,390000,450000,478,441,184,413,81081,50679,41989,91216,0.8873
47.8,649280,240000,0,359440,484,459,184,393,82529,50679,41989,91216,0.640779
47.9,180000,450000,390000,240000,484,439,186,428,82529,47784,41988,91216,0.892713
48,630000,15000,135000,460720,487,460,177,425,82528,47784,41988,91216,0.613191
48.1,483720,480000,285000,0,459,440,188,436,82528,50679,44884,91216,0.714476
48.2,360000,0,390000,502120,489,440,166,418,83976,50679,44884,74056,0.734232
48.3,859520,170400,30000,180000,469,428,190,406,83975,50679,44883,74056,0.479772
48.4,556320,0,630000,75000,482,428,179,401,86871,50679,46331,91216,0.558599
48.5,885000,0,360000,0,475,428,186,401,88319,50679,47779,91216,0.424513
48.6,855000,0,390000,0,470,428,193,401,88319,50679,49227,91216,0.43879
48.7,750000,0,495000,0,471,428,193,401,89767,50679,50675,91216,0.479869
48.8,750000,0,495000,0,472,429,195,401,91215,1448,52123,91216,0.479869
48.9,720000,15000,525000,0,473,429,195,402,92663,1448,53571,1448,0.499717
49,690000,15000,525000,15000,488,428,181,403,94111,1448,55019,2896,0.515181
49.1,855000,0,360000,30000,496,428,175,405,95559,1448,55019,5792,0.449791
49.2,975000,0,210000,60000,476,430,196,409,97007,2896,56467,11584,0.388156
49.3,570000,30000,540000,120000,482,432,199,403,97007,5792,57915,13032,0.628205
49.4,600000,60000,585000,0,485,428,195,416,98455,5792,59363,21720,0.549012
49.5,810000,0,210000,225000,492,436,185,429,99903,11584,59363,41992,0.516107
49.6,360000,120000,375000,390000,498,444,201,415,99903,23168,60811,50680,0.8873
49.7,645000,0,570000,30000,500,444,182,457,101351,23168,62259,82536,0.522369
49.8,555000,240000,45000,420000,487,460,201,470,101350,46336,62259,83984,0.729529
49.9,570000,75000,600000,0,458,455,195,483,101350,46336,62258,85431,0.561176
50,345000,180000,300000,420000,477,472,183,481,101350,49231,62258,83984,0.927437
50.1,480000,435000,330000,0,478,476,205,481,101349,49231,65154,83984,0.733184
50.2,345000,0,525000,382720,461,476,184,455,101349,49231,65154,85431,0.725021
50.3,123160,435000,690000,0,514,477,186,455,101349,49231,65153,85431,0.572343
50.4,729920,450000,75000,0,501,458,209,455,101349,49231,68049,85431,0.531383
50.5,391320,157880,690000,0,478,447,210,455,101348,49231,69497,85431,0.586868
50.6,542880,0,705000,0,511,447,200,455,101348,49231,70945,85431,0.491701
50.7,885000,0,360000,0,522,447,190,455,102796,49231,70945,85431,0.424513
50.8,915000,0,345000,0,502,447,212,455,104244,49231,72393,85431,0.415059
50.9,510000,0,735000,0,502,447,212,455,104244,49231,73841,85431,0.484186
51,690000,0,555000,0,523,447,191,456,105692,49231,73841,1448,0.494189
51.1,1.05e+06,0,180000,15000,506,448,214,455,107140,1448,75289,1448,0.341378
51.2,480000,15000,765000,0,504,447,214,457,107140,1448,76737,2896,0.486486
51.3,630000,0,585000,30000,525,449,193,459,108588,2896,76737,5792,0.523639
51.4,975000,30000,180000,60000,509,448,216,455,110036,2896,78185,5792,0.392401
51.5,435000,15000,795000,0,506,447,216,463,110036,2896,79633,11584,0.47172
51.6,810000,0,315000,120000,527,451,197,468,111484,5792,79633,20272,0.503435
51.7,720000,60000,480000,0,508,455,218,468,112932,11584,81081,20272,0.527512
51.8,405000,0,645000,195000,529,455,197,483,112932,11584,81081,40544,0.626957
51.9,945000,105000,180000,15000,509,460,218,482,114380,20272,82529,40544,0.413704
52,255000,0,810000,180000,526,460,202,493,114380,20272,82529,39096,0.514258
52.1,945000,105000,0,210000,524,462,220,479,115828,20271,82528,39096,0.418605
52.2,420000,0,825000,0,514,462,221,495,115827,20271,85423,37648,0.452153
52.3,874120,105000,90000,180000,457,467,218,493,115827,18824,85423,34752,0.478261
52.4,150000,180000,739760,180000,529,469,227,483,117275,21718,85423,36200,0.615362
52.5,362600,0,884840,0,518,470,224,491,117275,21718,85422,40543,0.425435
52.6,751880,180000,195000,120000,532,470,216,491,105704,21718,85422,40543,0.597829
52.7,540000,0,712240,0,508,470,225,491,118722,21718,85422,40543,0.490716
52.8,510000,180000,435000,120000,490,472,204,491,118722,21718,85422,40543,0.781066
52.9,154160,210000,765000,120000,475,473,206,491,118722,23166,86870,40543,0.584428
53,3000,225000,900000,120000,474,473,207,491,118722,24614,88318,40543,0.444984
53.1,0,225000,900000,120000,474,475,208,485,118722,26062,89766,40543,0.442852
53.2,0,255000,960000,37800,474,475,209,483,118722,27510,91214,1448,0.397121
53.3,0,255000,960000,30000,474,477,212,483,118722,28958,92662,2896,0.392401
53.4,0,285000,900000,60000,474,477,215,483,118722,30406,94110,5792,0.433053
53.5,0,285000,855000,105000,474,479,219,483,118722,31854,95558,10136,0.470689
53.6,0,315000,825000,120000,474,479,221,487,118722,33302,97006,18824,0.499717
53.7,0,315000,870000,60000,474,464,230,507,118722,33302,98454,36200,0.450733
53.8,0,0,885000,360000,475,481,214,510,1448,34750,99902,41990,0.424513
53.9,15000,345000,480000,405000,474,480,218,508,1448,34750,99902,43438,0.75438
54,0,330000,750000,165000,476,481,227,501,2896,36198,101350,43438,0.55467
54.1,30000,105000,855000,270000,477,474,223,512,4344,36198,102798,44886,0.486486
54.2,45000,240000,525000,435000,474,483,220,514,4344,37646,102798,46334,0.738846
54.3,0,375000,690000,180000,478,483,229,502,7240,39094,104246,46334,0.596967
54.4,60000,15000,885000,285000,482,482,219,514,13032,39094,105694,47782,0.446294
54.5,105000,360000,330000,465000,475,485,229,512,13032,40542,105694,49230,0.852174
54.6,15000,405000,825000,0,490,471,235,516,24616,41990,107142,49230,0.458655
54.7,240000,0,510000,495000,502,485,223,516,44888,41990,107142,50678,0.688625
54.8,0,405000,675000,165000,506,487,231,505,47784,43438,108590,50678,0.599043
54.9,270000,0,645000,330000,522,487,222,518,56471,43438,108590,52126,0.648193
55,0,420000,435000,405000,522,489,244,497,56471,44885,110037,52126,0.749363
55.1,285000,0,855000,105000,530,489,196,520,56471,44885,110037,53573,0.470689
55.2,30000,420000,285000,510000,528,491,191,506,56471,44885,110037,53573,0.74718
55.3,285000,450000,225840,285000,526,491,243,503,56471,44884,110036,53573,0.932867
55.4,255000,0,746560,255000,521,491,208,522,56471,44884,110036,53572,0.574243
55.5,0,450000,276200,525000,521,490,260,501,56471,44884,110036,53572,0.705929
55.6,180000,435000,623720,0,512,492,234,523,56471,46332,110035,53571,0.628193
55.7,35640,135000,547400,540000,509,483,262,518,56471,46332,110035,55019,0.647845
55.8,0,330000,915280,0,509,492,239,524,56471,47780,111483,55019,0.409534
55.9,0,450000,240000,555000,509,472,262,524,56471,47780,112931,56467,0.682079
56,0,15000,1.08068e+06,150000,509,494,250,514,56471,49228,112931,56467,0.325829
56.1,0,495000,345000,405000,510,492,244,526,1448,50676,114379,57915,0.733809
56.2,0,0,795000,465000,510,494,261,505,1448,50676,114379,57915,0.467905
56.3,15000,495000,615000,120000,511,496,241,526,2896,52124,115827,59363,0.607496
56.4,30000,0,630000,585000,509,496,257,514,2896,52124,115827,60811,0.523639
56.5,0,495000,750000,0,513,498,226,528,5792,52123,117274,60811,0.479869
56.6,30000,180000,450000,585000,513,486,196,530,7240,52123,117274,60810,0.670397
56.7,30000,480000,135000,615000,511,491,267,523,7240,53570,117274,62258,0.632258
56.8,0,390000,855000,0,512,501,217,531,7240,55018,117273,62258,0.43879
56.9,15000,390000,225000,615000,512,481,220,533,7240,55018,117273,63705,0.666763
57,15000,285000,308440,645000,511,493,279,522,7240,56466,117273,63705,0.662793
57.1,0,420000,825000,0,512,504,227,534,7240,57914,117272,65153,0.452153
57.2,15000,360000,226000,645000,512,483,284,536,7240,57914,117272,66600,0.650213
57.3,0,195000,973680,75000,512,506,247,531,7240,57913,117272,66600,0.38992
57.4,15000,585000,61400,600000,512,489,242,538,7240,57913,117272,68048,0.563256
57.5,15000,405000,133520,694120,512,486,312,537,7240,59361,110768,69496,0.586177
57.6,0,195000,895880,150000,513,508,270,527,1448,60809,117271,69496,0.44599
57.7,15000,615000,91400,525000,512,494,278,539,1448,62257,117271,69495,0.586294
57.8,15000,120000,406400,705000,513,500,253,529,2896,62257,117271,72391,0.573836
57.9,30000,495000,33480,693000,512,510,250,519,2896,63705,117271,72391,0.538366
58,15000,645000,0,585000,515,510,250,521,5792,65153,117271,73839,0.510902
58.1,60000,645000,0,555000,516,512,250,521,8687,66601,117271,75287,0.545455
58.2,75000,675000,0,495000,511,502,250,537,8687,68049,117271,76735,0.548662
58.3,0,570000,0,675000,516,492,250,545,10135,68049,117271,78183,0.496469
58.4,75000,375000,0,795000,518,496,250,543,11583,69497,117271,79631,0.497904
58.5,105000,435000,0,705000,518,514,250,526,13031,70945,117271,79631,0.555744
58.6,105000,705000,0,450000,520,516,251,525,14479,72393,1448,81079,0.558581
58.7,30000,735000,15000,465000,518,497,251,547,14479,72393,1448,82527,0.511509
58.8,105000,300000,15000,825000,519,496,250,549,14479,73841,1448,83975,0.495612
58.9,120000,435000,0,690000,520,518,250,529,15927,75289,1448,83975,0.570093
59,135000,765000,0,360000,513,518,250,536,15927,76737,1448,85423,0.541436
59.1,0,585000,0,660000,522,497,252,551,17375,76737,2896,86871,0.498192
59.2,165000,180000,30000,870000,522,520,254,529,18823,78185,5792,86871,0.474057
59.3,165000,795000,60000,225000,520,520,250,537,20271,79633,5792,88319,0.543125
59.4,0,570000,0,675000,524,500,258,553,20271,79633,11584,89767,0.496469
59.5,195000,225000,120000,720000,524,522,266,531,21719,81081,23168,89767,0.638668
59.6,195000,825000,30000,195000,511,516,264,553,21719,82529,23168,91215,0.511509
59.7,0,120000,210000,915000,526,514,282,540,23167,82529,46336,91215,0.432617
59.8,225000,705000,315000,0,526,524,261,555,24615,83977,46336,92663,0.599043
59.9,0,345000,0,915000,526,503,298,525,24615,83977,60815,92662,0.415059
60,210000,480000,330000,225000,528,506,305,510,24614,83976,60815,92662,0.89282
60.1,240000,544520,255000,210000,524,528,293,559,24614,85424,60815,92662,0.842622
60.2,0,45000,255000,942040,530,525,298,528,27510,85424,60815,92661,0.404055
60.3,240000,540000,330000,137720,530,548,280,517,27510,85423,60815,92661,0.815821
60.4,75000,859480,0,311400,525,542,280,560,27510,85232,60815,94109,0.461255
60.5,165000,80600,52560,960000,532,548,276,544,27509,85032,60815,95557,0.413055
60.6,270000,621400,0,345000,534,555,276,541,30405,86870,60815,95557,0.661124
60.7,0,645000,0,615000,534,521,276,561,30405,86870,60815,97005,0.499717
60.8,300000,241880,0,705000,535,560,276,541,31853,88318,60815,98453,0.602105
60.9,75000,904280,0,270000,530,540,276,563,31853,89766,60815,98453,0.435343
61,240000,15000,0,990000,535,555,277,534,33301,89766,1448,98452,0.373347
61.1,315000,900000,0,30000,516,556,277,532,33301,91214,1448,98452,0.425773
61.2,0,720000,15000,514120,537,536,278,566,34749,91214,2896,101348,0.498216
61.3,345000,195000,0,705000,537,558,278,545,36197,92662,2896,101348,0.592449
61.4,30000,915000,15000,300000,535,528,279,569,36197,92661,4344,101347,0.427533
61.5,300000,0,0,945000,539,528,279,506,36196,92661,4344,101347,0.394198
61.6,360000,435000,15000,430760,541,563,279,552,39092,92661,4344,104242,0.762719
61.7,0,540000,15000,705000,541,533,279,525,39092,92660,4344,104242,0.503137
61.8,360000,553880,15000,316120,543,528,278,572,39091,92660,4344,105689,0.722232
61.9,390000,297160,0,555000,545,575,279,539,41987,94108,4344,105689,0.703355
62,0,709720,15000,529000,545,560,280,575,41987,85200,4344,107137,0.501364
62.1,390000,30000,0,825000,547,583,280,553,41986,94107,4344,107137,0.464845
62.2,285000,661560,30000,270000,528,553,279,576,41986,94107,4344,108585,0.655453
62.3,135000,0,0,1.11e+06,549,553,279,554,44882,94107,4344,108585,0.309924
62.4,450000,184200,15000,600000,550,539,280,555,46330,94107,1448,110033,0.653854
62.5,465000,12520,26800,750000,543,538,279,562,46330,94107,1448,111481,0.504528
62.6,330000,0,15000,900000,530,538,278,579,47778,94107,1448,112929,0.421603
62.7,120000,0,0,1.125e+06,550,538,278,558,47778,94107,1448,112929,0.302733
62.8,465000,0,0,795000,552,538,278,558,49226,94107,1448,114377,0.467905
62.9,495000,0,0,750000,552,538,280,559,50674,94107,2896,115825,0.479869
63,390000,0,30000,825000,533,538,280,581,52122,94107,4343,117273,0.464845
63.1,105000,0,30000,1.11e+06,554,538,282,561,52122,94107,7239,117273,0.311494
63.2,525000,0,60000,660000,554,539,278,566,53570,1448,7239,118721,0.542099
63.3,525000,15000,0,720000,542,538,283,577,55018,1448,8687,120169,0.499717
63.4,45000,0,75000,1.125e+06,553,540,282,566,55018,2896,8687,120169,0.304338
63.5,510000,30000,60000,645000,556,542,278,568,56466,5792,8687,121617,0.569339
63.6,555000,46400,0,645000,542,538,283,582,57914,5792,10135,123065,0.534807
63.7,0,0,75000,1.17e+06,558,543,285,566,57914,8688,11583,123065,0.28192
63.8,585000,75000,60000,540000,558,550,281,569,59362,17376,11583,124513,0.617215
63.9,435000,0,45000,765000,537,550,285,587,59362,17376,13031,125961,0.499058
64,150000,180000,105000,810000,560,562,285,567,60810,34752,14479,125961,0.536694
64.1,615000,165000,0,465000,550,551,287,589,62258,34752,14479,127409,0.623326
64.2,0,120000,120000,1.02e+06,560,576,287,528,62258,55023,14479,127408,0.371212
64.3,600000,300000,30000,305160,562,567,285,508,62257,55023,14479,127408,0.701083
64.4,630000,510000,90000,30000,564,572,288,593,65153,55023,14478,127408,0.595946
64.5,105000,45000,135000,959200,557,593,290,581,65153,56471,17374,127407,0.406804
64.6,525000,540000,0,178720,566,586,290,584,65152,57919,17374,127407,0.645414
64.7,315000,0,135000,795000,546,595,292,559,65152,57919,17373,127407,0.517037
64.8,480000,540000,165000,75000,540,598,283,557,65152,57918,17373,127407,0.715328
64.9,228000,795000,195000,27160,524,585,287,556,65152,60814,20269,127407,0.536277
65,0,990000,240000,19760,524,582,293,554,65152,62262,23165,127407,0.376147
65.1,0,840000,405000,0,524,587,291,554,65152,63710,24613,127407,0.445602
65.2,0,990000,255000,0,524,583,298,554,65152,66606,27509,127407,0.370775
65.3,0,750000,495000,0,524,600,284,554,65152,68054,28957,127407,0.479869
65.4,0,930000,330000,0,524,589,297,554,65152,69502,30405,127407,0.407579
65.5,0,930000,315000,0,524,587,301,555,65152,72398,31853,1448,0.401925
65.6,0,930000,300000,15000,524,588,302,556,65152,73846,33301,2896,0.405713
65.7,0,765000,450000,30000,524,598,295,558,65152,75294,34749,5792,0.491369
65.8,15000,765000,345000,135000,524,604,295,557,1448,76742,36197,11584,0.549191
65.9,0,765000,375000,105000,525,606,295,566,1448,78190,37645,23168,0.525878
66,15000,795000,270000,169120,524,596,302,584,1448,79638,39093,43440,0.531618
66.1,0,480000,315000,450000,524,592,308,614,1448,79638,40541,86880,0.728224
66.2,0,315000,195000,735000,526,614,308,620,2896,81086,41989,127406,0.571986
66.3,30000,825000,225000,165000,528,596,307,641,5792,82534,41989,127406,0.510296
66.4,0,0,240000,1.02e+06,528,614,306,614,5792,82534,43437,127405,0.361475
66.5,45000,810000,345000,45000,529,613,297,611,8688,83981,43436,127405,0.497329
66.6,0,540000,210000,495000,529,597,312,580,8688,83981,43436,127405,0.66728
66.7,135000,666360,435000,16400,525,601,313,579,8687,85429,44884,127405,0.601993
66.8,45000,750000,450000,4360,528,603,310,578,11583,86877,46332,127405,0.508739
66.9,45000,735000,465000,0,532,613,300,578,13031,88325,47780,127405,0.510902
67,105000,795000,345000,0,534,621,293,578,14479,89773,47780,127405,0.508488
67.1,135000,915000,195000,0,534,607,311,578,15927,91221,49228,127405,0.433707
67.2,135000,705000,420000,0,536,600,316,578,17375,91221,50676,127405,0.573845
67.3,165000,585000,495000,0,525,612,318,578,17375,92669,52124,127405,0.63063
67.4,0,720000,525000,0,536,613,308,578,18823,94117,53572,127405,0.488028
67.5,165000,795000,285000,0,538,623,299,578,20271,95565,53572,127405,0.523321
67.6,195000,810000,240000,0,537,605,320,579,20271,95565,55020,1448,0.515489
67.7,180000,510000,555000,15000,525,616,320,580,20271,97013,56468,2896,0.660674
67.8,0,660000,555000,30000,538,625,303,578,21719,98461,56468,2896,0.520474
67.9,195000,975000,75000,0,540,611,317,582,23167,99909,57916,5792,0.389737
68,225000,450000,510000,60000,534,613,322,583,24615,99909,59364,8688,0.749782
68.1,0,600000,585000,75000,540,626,309,578,24615,101357,59364,8688,0.560712
68.2,225000,990000,30000,0,542,611,322,590,26063,102805,60812,17376,0.375627
68.3,240000,240000,585000,180000,526,625,324,602,26063,102805,62260,34752,0.791112
68.4,15000,795000,435000,0,542,631,303,602,27511,104253,62260,34752,0.47172
68.5,255000,450000,180000,360000,538,617,326,626,28959,104253,63708,69504,0.902174
68.6,0,630000,615000,15000,544,628,309,625,28959,105700,63707,69504,0.511898
68.7,255000,645000,0,345000,546,585,328,647,28958,105700,63707,72399,0.645763
68.8,0,315000,645000,285000,546,636,327,628,28958,105700,65155,72399,0.649661
68.9,285000,825000,0,135000,547,587,329,651,30406,105699,65155,72399,0.496755
69,90000,105000,645000,420000,541,608,331,635,30406,105699,66602,69504,0.649007
