Time,Dctcp_1_Bps,Dctcp_2_Bps,Dctcp_1_PktLoss,Dctcp_2_PktLoss,Dctcp_1_Cwnd,Dctcp_2_Cwnd,JainsFairnessIndex
13.7,0.0,630000.0,237.0,121.0,161704.0,93592.0,0.5
13.8,0.0,780000.0,237.0,102.0,161704.0,95040.0,0.5
13.9,0.0,705000.0,237.0,110.0,161704.0,96488.0,0.5
14.0,0.0,555000.0,237.0,115.0,161704.0,96488.0,0.5
14.1,0.0,885000.0,237.0,105.0,161704.0,97936.0,0.5
14.2,0.0,660000.0,237.0,106.0,161704.0,99384.0,0.5
14.3,0.0,570000.0,237.0,122.0,161704.0,99384.0,0.5
14.4,0.0,840000.0,237.0,117.0,161704.0,100832.0,0.5
14.5,0.0,645000.0,237.0,113.0,161704.0,102280.0,0.5
14.6,45000.0,765000.0,237.0,123.0,2896.0,103728.0,0.558621
14.7,105000.0,720000.0,237.0,119.0,7240.0,103728.0,0.642796
14.8,165000.0,750000.0,250.0,114.0,24616.0,105176.0,0.709844
14.9,645000.0,555000.0,271.0,125.0,70952.0,105176.0,0.994406
15.0,735000.0,510000.0,317.0,132.0,143352.0,106624.0,0.968372
15.1,810000.0,435000.0,329.0,131.0,163093.0,106624.0,0.9168220000000001
15.2,803480.0,450000.0,343.0,128.0,163093.0,108072.0,0.926335
15.3,869520.0,375000.0,283.0,135.0,163057.0,108072.0,0.8636370000000001
15.4,396840.0,855000.0,316.0,108.0,163057.0,107356.0,0.881875
15.5,1027640.0,210000.0,354.0,94.0,164505.0,107356.0,0.69616
15.6,1101640.0,154280.0,347.0,95.0,164505.0,107356.0,0.637352
15.7,1101600.0,150680.0,359.0,147.0,165953.0,108804.0,0.634271
15.8,694320.0,539280.0,365.0,122.0,165953.0,108804.0,0.9844500000000002
15.9,1193720.0,60000.0,269.0,157.0,165926.0,73848.0,0.550136
16.0,565320.0,690000.0,333.0,148.0,167374.0,108600.0,0.9902320000000001
16.1,1203240.0,45000.0,355.0,153.0,168822.0,109610.0,0.537347
16.2,733320.0,516000.0,351.0,154.0,168822.0,109610.0,0.97063
16.3,1168400.0,75840.0,298.0,203.0,168800.0,111058.0,0.564637
16.4,317280.0,925880.0,287.0,137.0,168800.0,111058.0,0.806668
16.5,669960.0,150000.0,341.0,189.0,170248.0,110489.0,0.713206
16.6,892160.0,360000.0,387.0,165.0,171696.0,110489.0,0.847013
16.7,736800.0,510000.0,359.0,135.0,136672.0,110489.0,0.9679699999999999
16.8,886120.0,320520.0,379.0,180.0,171677.0,111937.0,0.819862
16.9,507040.0,735000.0,385.0,151.0,171677.0,111400.0,0.967412
17.0,983600.0,275840.0,369.0,131.0,158200.0,111400.0,0.759992
17.1,753920.0,0.0,409.0,214.0,173107.0,112848.0,0.5
