Time,Flow1_NewReno_Bps,Flow2_Cubic_Bps,Flow1_PktLoss,Flow2_PktLoss,Flow1_Cwnd,Flow2_Cwnd,JainsFairnessIndex
162.7,330000,915000,81,410,56004,121632,0.819144
162.8,240000,1.005e+06,104,390,56706,123080,0.725922
162.9,585000,660000,103,391,57390,124528,0.996384
163,405000,855000,82,412,57498,124528,0.886878
163.1,165000,1.08e+06,104,393,58074,125976,0.649293
163.2,585000,660000,105,393,58779,125976,0.996384
163.3,405000,840000,84,414,58884,127424,0.891203
163.4,195000,1.05e+06,106,394,59479,127424,0.679523
163.5,615000,645000,105,394,60172,128872,0.999433
163.6,315000,930000,84,416,60172,128872,0.803851
163.7,285000,960000,106,394,60852,128872,0.772829
163.8,615000,630000,103,398,61498,128872,0.999855
163.9,195000,1.065e+06,94,408,61566,130320,0.677159
164,435000,810000,107,396,62262,130320,0.916822
164.1,630000,615000,92,411,62691,130320,0.999855
164.2,0,1.245e+06,108,396,62955,130320,0.5
164.3,645000,600000,107,396,63645,130320,0.998695
164.4,495000,765000,87,417,63837,130320,0.956098
164.5,135000,1.11e+06,108,395,64317,130320,0.619849
164.6,645000,600000,109,395,65021,130320,0.998695
164.7,255000,990000,92,413,65021,130320,0.74155
164.8,405000,855000,110,396,65719,130320,0.886878
164.9,675000,570000,93,412,66153,130320,0.992937
165,0,1.245e+06,109,395,66401,130320,0.5
165.1,660000,585000,110,396,67083,130320,0.996384
165.2,450000,795000,90,417,67238,130320,0.928687
165.3,225000,1.035e+06,111,396,67791,130320,0.707581
165.4,690000,555000,106,401,68391,130320,0.988379
165.5,135000,1.11e+06,103,405,68481,130320,0.619849
165.6,570000,675000,111,396,69171,130320,0.992937
165.7,585000,675000,90,417,69441,130320,0.994924
165.8,105000,1.14e+06,112,395,69861,130320,0.59133
165.9,705000,540000,113,395,70558,130320,0.982739
166,225000,1.02e+06,98,411,70558,130320,0.710353
166.1,495000,750000,114,397,71254,130320,0.959738
166.2,660000,600000,92,417,71573,130320,0.997738
166.3,75000,1.17e+06,113,395,71950,130320,0.56384
166.4,720000,525000,114,396,72635,130320,0.976056
166.5,240000,1.005e+06,98,411,72635,130320,0.725922
166.6,495000,765000,115,407,73335,131768,0.956098
166.7,660000,585000,93,447,73643,131768,0.996384
166.8,90000,1.15504e+06,116,412,74035,104976,0.577449
166.9,765000,483920,115,384,74735,91224,0.951791
167,750000,502120,110,413,75335,91224,0.962287
167.1,480000,768720,96,411,75578,95568,0.949254
167.2,285000,960000,117,391,76118,98464,0.772829
167.3,780000,465000,118,394,76820,101360,0.939836
167.4,645000,600000,97,415,77117,102808,0.998695
167.5,195000,1.05e+06,114,401,77522,105704,0.679523
167.6,735000,525000,118,398,78203,108600,0.972973
167.7,690000,555000,98,420,78541,110048,0.988379
167.8,120000,1.125e+06,118,402,78905,111496,0.605467
167.9,795000,450000,119,402,79607,114392,0.928687
168,540000,720000,98,425,79789,115840,0.98
168.1,270000,975000,120,405,80309,117288,0.757199
168.2,825000,420000,111,413,80897,117288,0.904306
168.3,225000,1.02e+06,104,421,80997,120184,0.710353
168.4,585000,660000,120,408,81672,121632,0.996384
168.5,690000,570000,100,428,81997,121632,0.991011
168.6,135000,1.11e+06,121,409,82372,123080,0.619849
168.7,840000,405000,118,413,83022,124528,0.891203
168.8,225000,1.02e+06,107,426,83072,125976,0.710353
168.9,630000,630000,121,410,83772,125976,1
169,570000,675000,102,432,83992,127424,0.992937
169.1,270000,975000,122,411,84448,127424,0.757199
169.2,855000,390000,105,430,84928,128872,0.87758
169.3,0,1.245e+06,123,413,85144,128872,0.5
169.4,870000,390000,124,414,85840,130320,0.873267
169.5,285000,960000,105,432,85840,130320,0.772829
169.6,600000,645000,123,413,86536,130320,0.998695
169.7,555000,690000,102,435,86728,130320,0.988379
169.8,315000,945000,124,428,87232,131768,0.8
169.9,840000,405000,104,465,87652,131768,0.891203
170,45000,1.1934e+06,125,409,87928,91224,0.537654
170.1,930000,331680,96,372,52424,91224,0.8164
170.2,438480,731920,95,422,42727,94120,0.940858
170.3,435000,818880,96,417,43449,97016,0.914302
170.4,450000,795000,96,419,44159,98464,0.928687
170.5,450000,795000,82,436,44535,101360,0.928687
170.6,300000,960000,76,442,44859,104256,0.784698
170.7,165000,1.08e+06,96,426,45549,107152,0.649293
170.8,450000,795000,96,426,46225,108600,0.928687
170.9,450000,795000,97,427,46894,111496,0.928687
171,465000,795000,86,441,47334,112944,0.935809
171.1,210000,1.035e+06,84,443,47598,114392,0.694876
171.2,270000,975000,99,431,48288,115840,0.757199
171.3,495000,750000,98,432,48971,117288,0.959738
171.4,480000,765000,87,446,49391,118736,0.950207
171.5,150000,1.11e+06,89,443,49643,120184,0.632712
171.6,345000,900000,100,434,50347,121632,0.834221
171.7,510000,735000,101,436,51044,123080,0.968372
171.8,375000,870000,80,457,51126,124528,0.8635
171.9,150000,1.11e+06,100,437,51727,124528,0.632712
172,510000,735000,101,437,52407,125976,0.968372
172.1,510000,735000,81,459,52681,127424,0.968372
172.2,15000,1.23e+06,102,439,53110,127424,0.512193
172.3,540000,705000,103,441,53811,128872,0.982739
172.4,555000,705000,82,460,54115,128872,0.986026
172.5,0,1.245e+06,102,439,54495,128872,0.5
172.6,540000,705000,103,441,55179,130320,0.982739
172.7,540000,705000,83,462,55475,130320,0.982739
172.8,15000,1.245e+06,104,441,55882,130320,0.512046
172.9,570000,675000,105,446,56585,131768,0.992937
173,465000,780000,84,492,56768,131768,0.939836
173.1,120000,1.12436e+06,104,466,57272,131768,0.605525
173.2,570000,682200,105,437,57956,91224,0.992035
173.3,585000,632840,88,446,58349,91224,0.998459
173.4,315000,939760,85,443,58664,95568,0.801336
173.5,285000,960000,106,425,59364,98464,0.772829
173.6,600000,645000,107,426,60060,101360,0.998695
173.7,615000,630000,102,433,60672,102808,0.999855
173.8,420000,825000,87,450,60876,105704,0.904306
173.9,180000,1.08e+06,107,431,61420,107152,0.662162
174,615000,630000,108,433,62121,110048,0.999855
174.1,630000,615000,97,445,62616,111496,0.999855
174.2,240000,1.005e+06,93,451,62814,112944,0.725922
174.3,405000,855000,108,436,63507,115840,0.886878
174.4,630000,615000,109,437,64180,115840,0.999855
174.5,360000,885000,89,460,64244,118736,0.849026
174.6,285000,960000,110,439,64884,120184,0.772829
174.7,660000,585000,111,440,65586,120184,0.996384
174.8,330000,930000,89,461,65586,121632,0.815157
174.9,345000,900000,110,442,66268,123080,0.834221
175,660000,585000,107,448,66888,124528,0.996384
175.1,195000,1.05e+06,98,457,66950,125976,0.679523
175.2,480000,780000,112,443,67663,125976,0.946352
175.3,690000,555000,92,463,68053,127424,0.988379
175.4,0,1.245e+06,113,444,68353,127424,0.5
175.5,705000,540000,112,445,69043,128872,0.982739
175.6,435000,810000,93,467,69193,128872,0.916822
175.7,255000,1.005e+06,113,447,69733,130320,0.738384
175.8,705000,540000,106,453,70319,130320,0.982739
175.9,120000,1.125e+06,106,454,70435,130320,0.605467
176,600000,645000,115,447,71131,130320,0.998695
176.1,555000,705000,94,480,71363,131768,0.986026
176.2,180000,1.05588e+06,114,471,71827,131768,0.66566
176.3,720000,540360,109,480,72432,131768,0.980089
176.4,165000,1.08112e+06,104,416,72516,91224,0.649146
176.5,1.08e+06,168840,72,475,35051,92848,0.652604
176.6,195000,1.04156e+06,80,449,35756,95568,0.680879
176.7,270000,990000,87,446,36447,98464,0.753846
176.8,300000,945000,91,443,37125,101360,0.788396
176.9,360000,885000,92,443,37791,102808,0.849026
177,375000,870000,93,445,38500,105704,0.8635
177.1,390000,870000,94,446,39196,107152,0.873267
177.2,405000,840000,83,460,39619,110048,0.891203
177.3,255000,990000,76,467,39879,111496,0.74155
177.4,135000,1.11e+06,94,450,40551,112944,0.619849
177.5,405000,840000,95,454,41262,115840,0.891203
177.6,420000,840000,95,453,41962,117288,0.9
177.7,420000,825000,82,469,42305,118736,0.904306
177.8,120000,1.125e+06,88,463,42648,120184,0.605467
177.9,315000,930000,95,456,43323,121632,0.803851
178,420000,840000,96,456,43989,121632,0.9
178.1,435000,810000,81,473,44318,123080,0.916822
178.2,60000,1.185e+06,93,463,44693,124528,0.550503
178.3,390000,855000,98,459,45383,125976,0.87758
178.4,465000,780000,97,461,46063,125976,0.939836
178.5,315000,945000,76,481,46063,127424,0.8
178.6,135000,1.11e+06,98,461,46735,127424,0.619849
178.7,465000,780000,99,462,47439,128872,0.939836
178.8,480000,765000,79,481,47702,128872,0.950207
178.9,0,1.26e+06,100,462,48132,130320,0.5
179,495000,750000,99,462,48819,130320,0.959738
179.1,480000,765000,88,475,49239,130320,0.950207
179.2,30000,1.215e+06,98,464,49491,130320,0.524676
179.3,465000,780000,101,475,50199,131768,0.939836
179.4,510000,739600,92,500,50691,131768,0.967343
179.5,45000,1.20288e+06,99,490,50896,131768,0.537358
179.6,480000,777760,101,486,51582,131768,0.946929
179.7,510000,728200,91,494,52062,131143,0.969881
179.8,120000,1.12756e+06,94,395,52262,91224,0.605233
179.9,405000,750000,103,438,52968,94120,0.918086
180,540000,705000,104,441,53670,97016,0.982739
180.1,555000,690000,99,448,54281,98464,0.988379
180.2,465000,795000,82,465,54547,101360,0.935809
180.3,195000,1.05e+06,96,453,55041,104256,0.679523
180.4,435000,810000,105,447,55748,107152,0.916822
180.5,570000,675000,105,449,56451,108600,0.992937
180.6,555000,705000,85,471,56745,110048,0.986026
180.7,105000,1.14e+06,100,457,57141,112944,0.59133
180.8,495000,750000,105,452,57825,114392,0.959738
180.9,570000,675000,102,458,58432,115840,0.992937
181,300000,945000,86,476,58502,117288,0.788396
181.1,285000,975000,107,456,59202,118736,0.769298
181.2,600000,645000,108,456,59902,120184,0.998695
181.3,420000,825000,86,478,60005,121632,0.904306
181.4,195000,1.05e+06,107,459,60583,123080,0.679523
181.5,600000,660000,108,460,61263,124528,0.997738
181.6,435000,810000,87,480,61399,124528,0.916822
181.7,180000,1.065e+06,109,460,61968,125976,0.66432
181.8,630000,615000,110,462,62661,127424,0.999855
181.9,345000,900000,89,482,62694,127424,0.834221
182,300000,960000,109,463,63354,128872,0.784698
182.1,630000,615000,108,466,64000,128872,0.999855
182.2,180000,1.065e+06,98,475,64032,128872,0.66432
182.3,465000,780000,111,464,64736,130320,0.939836
182.4,660000,600000,93,480,65152,130320,0.997738
182.5,0,1.245e+06,112,463,65440,130320,0.5
182.6,675000,570000,111,468,66125,131768,0.992937
182.7,435000,810000,90,515,66249,131768,0.916822
182.8,225000,1.02728e+06,112,492,66807,131768,0.708999
182.9,660000,584160,102,469,53576,91224,0.996298
183,525000,645120,76,454,32439,91224,0.989572
183.1,330000,924600,91,451,33575,95568,0.816583
183.2,345000,900000,90,453,34250,98464,0.834221
183.3,330000,915000,89,457,34853,99912,0.819144
183.4,345000,915000,82,466,35327,102808,0.830118
183.5,360000,885000,70,479,35679,105704,0.849026
183.6,165000,1.08e+06,82,470,36315,107152,0.649293
183.7,210000,1.035e+06,92,461,36996,110048,0.694876
183.8,360000,885000,93,463,37664,111496,0.849026
183.9,375000,885000,94,463,38375,112944,0.85923
184,390000,855000,90,469,38967,114392,0.87758
184.1,315000,930000,73,487,39073,117288,0.803851
184.2,75000,1.17e+06,95,468,39759,118736,0.56384
184.3,405000,855000,94,468,40433,120184,0.886878
184.4,390000,855000,95,470,41096,121632,0.87758
184.5,405000,840000,78,486,41347,121632,0.891203
184.6,60000,1.185e+06,92,474,41797,123080,0.550503
184.7,360000,885000,97,472,42486,124528,0.849026
184.8,435000,825000,96,472,43165,125976,0.912571
184.9,405000,840000,75,494,43309,125976,0.891203
185,15000,1.23e+06,97,473,43834,127424,0.512193
185.1,435000,810000,98,475,44539,127424,0.916822
185.2,450000,810000,93,480,45093,128872,0.924528
185.3,150000,1.095e+06,89,485,45231,128872,0.634463
185.4,315000,930000,98,476,45914,130320,0.803851
185.5,450000,795000,99,475,46589,130320,0.928687
185.6,315000,930000,80,497,46634,130320,0.803851
185.7,150000,1.11e+06,100,475,47294,130320,0.632712
185.8,480000,765000,101,483,47991,131768,0.950207
185.9,420000,832640,79,527,48120,131768,0.902108
186,75000,1.16832e+06,100,499,48679,131768,0.563931
186.1,480000,763280,101,501,49353,131768,0.950647
186.2,465000,794160,80,527,49563,131768,0.936035
186.3,30000,1.21224e+06,102,499,50064,131768,0.524732
186.4,510000,734360,103,500,50761,131768,0.968515
186.5,465000,784280,82,527,50966,131768,0.938688
186.6,60000,1.1856e+06,102,501,51451,131768,0.550478
186.7,510000,744240,103,466,52131,118263,0.966297
186.8,525000,656560,86,471,52490,91224,0.987754
186.9,270000,945000,86,471,52841,95568,0.764151
187,270000,975000,104,454,53543,98464,0.757199
187.1,540000,705000,105,457,54233,101360,0.982739
187.2,555000,690000,104,458,54917,102808,0.988379
187.3,540000,720000,87,477,55257,104256,0.98
187.4,210000,1.035e+06,91,474,55590,107152,0.694876
187.5,345000,900000,106,462,56293,110048,0.834221
187.6,570000,675000,107,464,56988,111496,0.992937
187.7,585000,675000,86,486,57312,112944,0.994924
187.8,75000,1.17e+06,101,472,57672,115840,0.56384
187.9,495000,750000,107,467,58353,117288,0.959738
188,585000,660000,100,475,58913,117288,0.996384
188.1,240000,1.005e+06,92,486,59053,120184,0.725922
188.2,360000,900000,109,471,59753,121632,0.844828
188.3,615000,630000,108,471,60438,121632,0.999855
188.4,300000,945000,88,491,60438,123080,0.788396
188.5,300000,945000,109,473,61118,124528,0.788396
188.6,615000,645000,110,472,61828,124528,0.999433
188.7,285000,960000,91,493,61828,125976,0.772829
188.8,345000,900000,111,474,62521,127424,0.834221
188.9,645000,600000,102,482,63082,127424,0.998695
189,135000,1.11e+06,101,485,63214,128872,0.619849
189.1,495000,765000,111,476,63896,128872,0.956098
189.2,645000,600000,92,494,64280,128872,0.998695
189.3,0,1.245e+06,112,476,64600,130320,0.5
189.4,660000,585000,113,477,65304,130320,0.996384
189.5,465000,795000,92,498,65464,130320,0.935809
189.6,210000,1.035e+06,112,493,65993,131768,0.694876
189.7,660000,591800,111,504,66644,131768,0.997041
189.8,180000,1.06704e+06,101,503,66675,107358,0.664023
189.9,480000,761880,104,440,51404,91224,0.951005
190,525000,655440,91,465,32886,94120,0.987937
190.1,330000,915000,92,466,33575,97016,0.819144
190.2,345000,900000,91,468,34250,99912,0.834221
190.3,330000,915000,92,468,34913,101360,0.819144
190.4,345000,900000,93,472,35621,104256,0.834221
190.5,360000,900000,94,472,36315,107152,0.844828
190.6,375000,870000,91,475,36940,108600,0.8635
190.7,360000,885000,77,491,37220,110048,0.849026
190.8,180000,1.065e+06,82,488,37664,112944,0.66432
190.9,195000,1.065e+06,95,478,38375,114392,0.677159
191,390000,855000,95,478,39073,115840,0.87758
191.1,390000,855000,96,480,39759,117288,0.87758
191.2,405000,840000,79,497,40019,118736,0.891203
191.3,90000,1.155e+06,89,489,40433,120184,0.577452
191.4,300000,960000,96,482,41096,121632,0.784698
191.5,405000,840000,97,483,41797,123080,0.891203
191.6,420000,825000,86,496,42192,123080,0.904306
191.7,105000,1.14e+06,91,491,42486,124528,0.59133
191.8,330000,930000,97,486,43165,125976,0.815157
191.9,420000,825000,98,485,43834,125976,0.904306
192,420000,825000,78,507,44022,127424,0.904306
192.1,15000,1.23e+06,99,488,44539,128872,0.512193
192.2,450000,795000,100,489,45231,128872,0.928687
192.3,465000,795000,91,496,45734,128872,0.935809
192.4,105000,1.14e+06,92,495,45914,130320,0.59133
192.5,345000,900000,100,489,46589,130320,0.834221
192.6,465000,780000,101,489,47294,130320,0.939836
192.7,255000,1.005e+06,84,507,47294,131768,0.738384
192.8,225000,1.02e+06,102,506,47991,131768,0.710353
192.9,495000,744080,101,515,48679,131768,0.96116
193,285000,961560,82,538,48679,131768,0.772458
193.1,195000,1.06124e+06,102,513,49353,131768,0.677746
193.2,495000,752520,103,514,50064,131768,0.95913
193.3,345000,906880,82,540,50105,131768,0.832329
193.4,165000,1.078e+06,104,514,50761,131768,0.649557
193.5,525000,719360,103,514,51451,131768,0.976185
193.6,315000,932120,82,530,51451,134857,0.803301
193.7,195000,1.05752e+06,104,436,52131,91224,0.67833
193.8,525000,617400,105,466,52841,94120,0.993501
193.9,540000,720000,99,471,53426,95568,0.98
194,495000,750000,85,489,53777,98464,0.959738
194.1,225000,1.02e+06,94,481,54233,101360,0.710353
194.2,375000,870000,105,471,54917,104256,0.8635
194.3,540000,705000,106,473,55590,105704,0.982739
194.4,555000,705000,95,485,56071,107152,0.986026
194.5,285000,960000,88,495,56293,110048,0.772829
194.6,285000,960000,108,477,56988,112944,0.772829
194.7,585000,660000,107,480,57672,114392,0.996384
194.8,570000,690000,88,501,57996,115840,0.991011
194.9,45000,1.2e+06,105,484,58353,117288,0.537447
195,540000,705000,109,482,59053,118736,0.982739
195.1,600000,645000,98,494,59543,120184,0.998695
195.2,150000,1.095e+06,100,494,59753,121632,0.634463
195.3,465000,795000,109,484,60438,123080,0.935809
195.4,600000,645000,102,493,60982,123080,0.998695
195.5,165000,1.08e+06,99,496,61118,124528,0.649293
195.6,450000,795000,111,488,61828,125976,0.928687
195.7,630000,630000,100,498,62323,125976,1
195.8,90000,1.155e+06,106,494,62521,127424,0.577452
195.9,555000,690000,111,488,63214,127424,0.988379
196,630000,615000,91,510,63576,128872,0.999855
196.1,0,1.245e+06,112,489,63896,128872,0.5
196.2,645000,615000,113,489,64600,130320,0.999433
196.3,450000,795000,91,510,64728,130320,0.928687
196.4,210000,1.035e+06,114,489,65304,130320,0.694876
196.5,675000,570000,111,493,65962,130320,0.992937
196.6,180000,1.08e+06,101,528,65993,131768,0.662162
196.7,480000,765080,114,513,66675,131768,0.950186
196.8,660000,578760,95,519,65160,91224,0.995717
196.9,375000,878160,82,484,48508,91224,0.861169
197,480000,689160,80,488,33201,94120,0.968988
197.1,345000,915000,78,493,33823,97016,0.830118
197.2,330000,915000,72,500,34311,99912,0.819144
197.3,240000,1.005e+06,77,499,34913,102808,0.725922
197.4,195000,1.05e+06,88,491,35621,105704,0.679523
197.5,270000,975000,95,487,36315,107152,0.757199
197.6,375000,885000,94,488,36996,110048,0.85923
197.7,360000,885000,95,488,37664,111496,0.849026
197.8,375000,870000,94,491,38321,112944,0.8635
197.9,375000,870000,75,512,38483,114392,0.8635
198,75000,1.185e+06,92,497,39073,117288,0.563039
198.1,330000,915000,97,493,39759,118736,0.819144
198.2,405000,840000,96,494,40433,120184,0.891203
198.3,390000,855000,89,503,40892,120184,0.87758
198.4,195000,1.05e+06,84,510,41096,121632,0.679523
198.5,210000,1.05e+06,98,497,41797,123080,0.692308
198.6,420000,825000,99,497,42486,124528,0.904306
198.7,435000,810000,88,507,42925,124528,0.916822
198.8,135000,1.11e+06,89,508,43165,125976,0.619849
198.9,285000,975000,99,500,43834,127424,0.769298
199,435000,810000,100,500,44539,127424,0.916822
199.1,420000,825000,78,522,44679,128872,0.904306
199.2,30000,1.215e+06,101,501,45231,128872,0.524676
199.3,465000,780000,100,501,45914,128872,0.939836
199.4,450000,810000,91,512,46364,130320,0.924528
199.5,60000,1.185e+06,97,505,46589,130320,0.550503
199.6,405000,840000,102,501,47294,130320,0.891203
199.7,480000,765000,99,509,47905,131768,0.950207
199.8,150000,1.10264e+06,93,539,47991,131768,0.633565
199.9,345000,906360,102,526,48679,131768,0.832472
