Time,Dctcp_1_Bps,Dctcp_2_Bps,Dctcp_1_PktLoss,Dctcp_2_PktLoss,Dctcp_1_Cwnd,Dctcp_2_Cwnd,JainsFairnessIndex
178.3,0,1.26e+06,2912,3051,144584,125976,0.5
178.4,0,1.245e+06,2912,3051,144584,127424,0.5
178.5,0,1.245e+06,2912,3053,144584,128872,0.5
178.6,0,1.245e+06,2912,3053,144584,130320,0.5
178.7,0,1.245e+06,2912,3071,144584,131768,0.5
178.8,15000,1.23312e+06,2912,3078,1448,133216,0.512162
178.9,0,1.24964e+06,2913,3077,1448,134664,0.5
179,15000,1.23376e+06,2912,3077,1448,136112,0.512156
179.1,0,1.25388e+06,2912,3078,1448,137560,0.5
179.2,0,1.2454e+06,2914,3077,2896,137560,0.5
179.3,30000,1.21224e+06,2916,3079,5792,139008,0.524732
179.4,60000,1.19072e+06,2920,3077,11584,140456,0.550262
179.5,120000,1.13604e+06,2928,3078,23168,141904,0.604464
179.6,240000,1.00972e+06,2924,3089,31856,143352,0.724979
179.7,45000,1.19072e+06,2941,3081,46336,143352,0.537738
179.8,435000,824520,2976,3078,92672,144800,0.912707
179.9,675000,563600,2973,3104,107152,144800,0.991976
180,0,1.25256e+06,2987,3020,107152,146248,0.5
180.1,875520,280920,2943,3095,107152,146248,0.790911
180.2,0,998880,2943,3089,107152,146248,0.5
180.3,0,1.25212e+06,2943,3090,107152,147696,0.5
180.4,0,1.24488e+06,2943,3092,107152,149144,0.5
180.5,0,1.24504e+06,2943,3090,107152,149144,0.5
180.6,0,1.23888e+06,2943,3092,107152,150592,0.5
180.7,0,1.25528e+06,2943,3090,107152,152040,0.5
180.8,0,1.244e+06,2943,3090,107152,153488,0.5
180.9,0,1.25528e+06,2943,3090,107152,154936,0.5
181,0,1.24876e+06,2943,3091,107152,154936,0.5
181.1,0,1.24028e+06,2944,3090,1448,156384,0.5
181.2,15000,1.23376e+06,2945,3090,2896,157832,0.512156
181.3,30000,1.21736e+06,2944,3090,2896,159280,0.524629
181.4,15000,1.23888e+06,2947,3090,5792,159280,0.512106
181.5,60000,1.1856e+06,2951,3090,11584,160728,0.550478
181.6,120000,1.12104e+06,2943,3102,11584,162176,0.605831
181.7,0,1.2604e+06,2959,3090,23168,162176,0.5
181.8,240000,996680,2975,3091,46336,163624,0.727602
181.9,480000,777760,3007,3089,92672,165072,0.946929
182,255000,993320,2990,3112,92672,165072,0.740843
182.1,420000,827880,3017,3091,107152,166520,0.903476
182.2,649840,593680,3010,3079,107152,166520,0.997965
182.3,542720,701280,3037,3069,107152,166520,0.984014
182.4,576520,671360,3040,3102,107152,166520,0.994257
182.5,975800,270000,3045,3100,108600,166520,0.757019
182.6,510000,747520,3029,3105,108600,148704,0.965553
182.7,570000,666160,2995,3048,108600,148616,0.993985
182.8,846480,170520,3031,3047,111496,155928,0.69359
182.9,1.245e+06,0,3031,3047,112944,155928,0.5
183,1.245e+06,0,3033,3047,114392,155928,0.5
183.1,1.26e+06,0,3034,3047,115840,155928,0.5
183.2,1.245e+06,0,3034,3047,117288,155928,0.5
183.3,1.245e+06,0,3036,3047,118736,155928,0.5
183.4,1.245e+06,0,3036,3047,120184,155928,0.5
183.5,1.245e+06,0,3038,3047,121632,155928,0.5
183.6,1.26e+06,0,3039,3047,123080,155928,0.5
183.7,1.245e+06,0,3039,3047,124528,155928,0.5
183.8,1.23e+06,15000,3042,3047,125976,1448,0.512193
183.9,1.215e+06,30000,3044,3047,127424,2896,0.524676
184,1.215e+06,45000,3046,3048,128872,5792,0.536986
184.1,1.23e+06,15000,3042,3054,128872,10136,0.512193
184.2,1.14e+06,105000,3043,3059,130320,18824,0.59133
184.3,1.065e+06,180000,3063,3071,131768,36200,0.66432
184.4,896960,360000,3069,3095,133216,70952,0.845673
184.5,1.05416e+06,195000,3085,3082,134664,70952,0.678861
184.6,777760,465000,3067,3135,134664,128872,0.940437
184.7,532480,720000,3073,3105,134664,128872,0.978076
184.8,864680,378400,3050,3101,134664,128872,0.867281
184.9,958960,286560,3085,3185,136112,128872,0.774327
185,285720,962440,3104,3171,136112,125568,0.772826
185.1,909960,345000,3060,3153,136112,128872,0.831488
185.2,366520,876960,3151,3116,136112,128872,0.855795
185.3,1.2496e+06,0,3131,3116,137560,128872,0.5
185.4,1.24072e+06,0,3132,3116,139008,128872,0.5
185.5,1.25448e+06,0,3132,3116,139008,128872,0.5
185.6,1.24036e+06,0,3133,3116,140456,128872,0.5
185.7,1.25536e+06,0,3133,3116,141904,128872,0.5
185.8,1.24512e+06,0,3129,3116,143352,128872,0.5
185.9,1.25024e+06,0,3125,3116,144800,128872,0.5
186,1.23792e+06,0,3125,3116,146248,128872,0.5
186.1,1.25328e+06,0,3127,3116,146248,128872,0.5
186.2,1.24816e+06,0,3131,3117,147696,1448,0.5
186.3,1.23896e+06,15000,3131,3118,149144,2896,0.512105
186.4,1.2236e+06,16560,3131,3119,150592,4344,0.513531
186.5,1.2222e+06,33160,3132,3121,152040,7240,0.527111
186.6,1.17068e+06,75000,3131,3124,152040,13032,0.563803
186.7,1.12588e+06,120000,3138,3116,153488,13032,0.605386
186.8,1.21164e+06,30000,3129,3130,154936,24616,0.524745
186.9,1.0418e+06,210000,3132,3148,154936,47784,0.693704
187,767960,480000,3133,3180,156384,94120,0.949448
187.1,927320,315000,3143,3159,154400,94120,0.804547
187.2,973040,285000,3061,3191,156384,97016,0.769755
187.3,489440,757160,3040,3210,156384,97016,0.955912
187.4,306800,932200,3123,3209,157832,99912,0.79695
187.5,849800,405000,3157,3191,135880,95568,0.888371
187.6,711120,540000,3097,3176,157832,99912,0.981637
187.7,340960,696560,3076,3197,157832,101360,0.894878
187.8,0,1.245e+06,3076,3195,157832,102808,0.5
187.9,0,1.245e+06,3076,3197,157832,104256,0.5
188,0,1.245e+06,3076,3197,157832,105704,0.5
188.1,0,1.26e+06,3076,3199,157832,108600,0.5
188.2,0,1.245e+06,3076,3201,157832,110048,0.5
188.3,0,1.245e+06,3076,3201,157832,111496,0.5
188.4,0,1.245e+06,3076,3203,157832,112944,0.5
188.5,0,1.245e+06,3076,3205,157832,114392,0.5
188.6,0,1.26e+06,3076,3204,157832,115840,0.5
188.7,0,1.245e+06,3077,3206,1448,117288,0.5
188.8,15000,1.23e+06,3078,3207,2896,118736,0.512193
188.9,25600,1.23e+06,3080,3208,5792,120184,0.520804
189,47440,1.2e+06,3083,3209,10136,121632,0.539472
189.1,100760,1.14e+06,3089,3210,18824,123080,0.587701
189.2,195000,1.05e+06,3100,3211,36200,124528,0.679523
189.3,360000,900000,3124,3211,70952,124528,0.844828
189.4,390000,855000,3110,3233,79640,125976,0.87758
189.5,330000,915000,3168,3213,140456,127424,0.819144
189.6,855000,390000,3156,3233,157832,127424,0.87758
189.7,101640,1.155e+06,3176,3213,130080,128872,0.587324
189.8,872280,375000,3179,3220,151312,128872,0.862846
189.9,134080,1.11e+06,3183,3223,151312,130320,0.619056
190,485720,765000,3250,3209,127720,130320,0.952507
190.1,697720,555000,3227,3172,122768,130320,0.987187
190.2,631920,558880,3187,3204,159280,130320,0.996252
190.3,19200,1.22248e+06,3188,3241,159280,133216,0.515702
190.4,16400,1.23428e+06,3186,3241,159280,133216,0.513285
190.5,0,1.24452e+06,3186,3240,159280,134664,0.5
190.6,0,1.25016e+06,3186,3242,159280,136112,0.5
190.7,0,1.24504e+06,3186,3242,159280,137560,0.5
190.8,0,1.25016e+06,3186,3242,159280,139008,0.5
190.9,0,1.24504e+06,3186,3242,159280,140456,0.5
191,0,1.25016e+06,3186,3242,159280,141904,0.5
191.1,0,1.24504e+06,3186,3242,159280,141904,0.5
191.2,0,1.25016e+06,3187,3242,1448,143352,0.5
191.3,15000,1.22864e+06,3189,3242,2896,144800,0.512207
191.4,28920,1.2184e+06,3187,3240,2896,146248,0.523723
191.5,15000,1.23852e+06,3190,3241,5792,147696,0.512109
191.6,60000,1.19072e+06,3194,3241,11584,147696,0.550262
191.7,120000,1.13232e+06,3202,3241,23168,149144,0.6048
191.8,240000,1.0046e+06,3186,3260,23168,150592,0.726002
191.9,0,1.24504e+06,3218,3240,46336,152040,0.5
192,480000,771240,3250,3241,92672,152040,0.948607
192.1,630000,613160,3242,3268,107152,153488,0.999817
192.2,45000,1.2088e+06,3261,3241,107152,135576,0.537175
192.3,665720,582320,3251,3201,107152,153488,0.995554
192.4,469320,671600,3216,3241,107152,154936,0.969524
192.5,0,1.24696e+06,3216,3257,107152,154936,0.5
192.6,0,1.24096e+06,3216,3257,107152,156384,0.5
192.7,0,1.26248e+06,3216,3257,107152,157832,0.5
192.8,0,1.24096e+06,3216,3257,107152,159280,0.5
192.9,0,1.24572e+06,3216,3258,107152,159280,0.5
193,0,1.24748e+06,3216,3257,107152,160728,0.5
193.1,0,1.25596e+06,3216,3258,107152,162176,0.5
193.2,0,1.24236e+06,3216,3255,107152,163624,0.5
193.3,0,1.24096e+06,3217,3255,1448,163624,0.5
193.4,15000,1.23956e+06,3217,3256,1448,165072,0.512099
193.5,15000,1.23004e+06,3216,3257,1448,166520,0.512193
193.6,0,1.25596e+06,3216,3258,1448,167968,0.5
193.7,0,1.24236e+06,3218,3257,2896,167968,0.5
193.8,30000,1.21944e+06,3220,3257,5792,169416,0.524587
193.9,60000,1.18768e+06,3220,3259,8688,170864,0.55039
194,120000,1.12824e+06,3216,3267,11584,170864,0.605171
194.1,0,1.25084e+06,3232,3254,23168,172312,0.5
194.2,240000,999480,3248,3255,46336,172312,0.727034
194.3,480000,773680,3280,3257,92672,173760,0.94798
194.4,195000,1.0418e+06,3267,3271,92672,128848,0.68084
194.5,435000,820800,3288,3199,95568,175208,0.913759
194.6,738800,509280,3280,3237,95568,175208,0.967288
194.7,288280,962440,3290,3205,95568,175208,0.774869
194.8,1.22096e+06,19200,3283,3275,97016,175208,0.515721
194.9,435000,825000,3305,3238,98464,150448,0.912571
195,960000,283560,3286,3219,99912,156240,0.771673
195.1,1.005e+06,245760,3286,3309,101360,176656,0.730739
195.2,165000,1.07648e+06,3301,3299,101360,176656,0.649759
195.3,915000,335280,3265,3285,101360,176656,0.823051
195.4,333240,912240,3270,3253,101360,151568,0.822291
195.5,1.03704e+06,214880,3298,3350,101360,148400,0.698675
195.6,420000,833120,3292,3280,101360,145720,0.90197
195.7,980440,17280,3311,3308,102808,145720,0.517619
195.8,779320,434560,3296,3278,104256,145720,0.925357
195.9,1.26e+06,0,3295,3278,105704,145720,0.5
196,1.245e+06,0,3297,3278,107152,145720,0.5
196.1,1.245e+06,0,3297,3278,108600,145720,0.5
196.2,1.245e+06,0,3299,3278,110048,145720,0.5
196.3,1.26e+06,0,3300,3278,111496,145720,0.5
196.4,1.245e+06,0,3300,3278,112944,145720,0.5
196.5,1.23e+06,15000,3302,3279,115840,1448,0.512193
196.6,1.23e+06,15000,3303,3278,117288,1448,0.512193
196.7,1.245e+06,0,3305,3278,118736,1448,0.5
196.8,1.26e+06,0,3306,3280,120184,2896,0.5
196.9,1.215e+06,30000,3306,3282,121632,5792,0.524676
197,1.185e+06,60000,3310,3282,123080,8688,0.550503
197.1,1.125e+06,120000,3315,3278,123080,11584,0.605467
197.2,1.14e+06,120000,3316,3286,124528,23168,0.60411
197.3,1.125e+06,120000,3310,3310,125976,46336,0.605467
197.4,765000,480000,3310,3342,127424,92672,0.950207
197.5,720000,525000,3333,3335,128872,112944,0.976056
197.6,810000,435000,3313,3381,128872,147168,0.916822
197.7,510000,751560,3334,3359,130320,126304,0.964633
197.8,1.05e+06,188280,3266,3357,130320,147168,0.673728
197.9,305800,575080,3336,3318,131768,147168,0.914537
198,1.14e+06,0,3331,3318,131768,147168,0.5
198.1,1.24788e+06,0,3336,3318,133216,147168,0.5
198.2,1.24964e+06,0,3337,3318,134664,147168,0.5
198.3,1.24876e+06,0,3336,3318,136112,147168,0.5
198.4,1.23888e+06,0,3338,3318,137560,147168,0.5
198.5,1.25528e+06,0,3336,3318,139008,147168,0.5
198.6,1.2454e+06,0,3337,3318,139008,147168,0.5
198.7,1.23888e+06,0,3339,3318,140456,147168,0.5
198.8,1.25528e+06,0,3337,3318,141904,147168,0.5
198.9,1.24876e+06,0,3338,3319,143352,1448,0.5
199,1.22388e+06,15000,3339,3319,144800,1448,0.512254
199.1,1.23888e+06,15000,3337,3318,146248,1448,0.512106
199.2,1.25528e+06,0,3337,3318,146248,1448,0.5
199.3,1.23376e+06,0,3337,3320,147696,2896,0.5
199.4,1.22724e+06,30000,3338,3322,149144,5792,0.52443
199.5,1.19072e+06,60000,3338,3326,150592,11584,0.550262
199.6,1.12616e+06,120000,3348,3318,150592,11584,0.60536
199.7,1.24028e+06,0,3337,3334,152040,23168,0.5
199.8,1.00832e+06,240000,3337,3350,153488,46336,0.725258
199.9,771240,480000,3338,3382,153488,92672,0.948607
